document_id,source_id,document_type,split,is_augmented,augmentation_type,image_path,annotation_path,image_width,image_height,watermark_tag,created_date
SYN-GST-000010_rotate,SYN-GST-000010,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000010_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.092984+00:00
SYN-GST-000010_low_contrast,SYN-GST-000010,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000010_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.133685+00:00
SYN-GST-000010_low_resolution,SYN-GST-000010,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000010_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.182164+00:00
SYN-GST-000011,SYN-GST-000011,gst,val,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000011.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.351769+00:00
SYN-GST-000011_blur,SYN-GST-000011,gst,val,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000011_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.435296+00:00
SYN-GST-000011_rotate,SYN-GST-000011,gst,val,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000011_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.470943+00:00
SYN-GST-000011_low_contrast,SYN-GST-000011,gst,val,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000011_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.510374+00:00
SYN-GST-000011_low_resolution,SYN-GST-000011,gst,val,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000011_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.566559+00:00
SYN-GST-000012,SYN-GST-000012,gst,val,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000012.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.724818+00:00
SYN-GST-000012_blur,SYN-GST-000012,gst,val,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000012_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.797477+00:00
SYN-GST-000012_rotate,SYN-GST-000012,gst,val,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000012_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.830834+00:00
SYN-GST-000012_low_contrast,SYN-GST-000012,gst,val,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000012_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.872644+00:00
SYN-GST-000012_low_resolution,SYN-GST-000012,gst,val,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000012_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.921541+00:00
SYN-GST-000013,SYN-GST-000013,gst,test,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000013.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.083935+00:00
SYN-GST-000013_blur,SYN-GST-000013,gst,test,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000013_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.160159+00:00
SYN-GST-000013_rotate,SYN-GST-000013,gst,test,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000013_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.198850+00:00
SYN-GST-000013_low_contrast,SYN-GST-000013,gst,test,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000013_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.240001+00:00
SYN-GST-000013_low_resolution,SYN-GST-000013,gst,test,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000013_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.318604+00:00
SYN-GST-000014,SYN-GST-000014,gst,test,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000014.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.485644+00:00
SYN-GST-000014_blur,SYN-GST-000014,gst,test,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000014_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.572522+00:00
SYN-GST-000014_rotate,SYN-GST-000014,gst,test,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000014_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.608020+00:00
SYN-GST-000014_low_contrast,SYN-GST-000014,gst,test,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000014_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.649656+00:00
SYN-GST-000014_low_resolution,SYN-GST-000014,gst,test,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000014_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.698279+00:00
SYN-GST-000015,SYN-GST-000015,gst,test,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000015.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.866375+00:00
SYN-GST-000015_blur,SYN-GST-000015,gst,test,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000015_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.942185+00:00
SYN-GST-000015_rotate,SYN-GST-000015,gst,test,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000015_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:19.976532+00:00
SYN-GST-000015_low_contrast,SYN-GST-000015,gst,test,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000015_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.022689+00:00
SYN-GST-000015_low_resolution,SYN-GST-000015,gst,test,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000015_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.071424+00:00
SYN-DPIIT-000001,SYN-DPIIT-000001,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000001.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.234175+00:00
SYN-DPIIT-000001_blur,SYN-DPIIT-000001,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000001_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.314171+00:00
SYN-DPIIT-000001_rotate,SYN-DPIIT-000001,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000001_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.347734+00:00
SYN-DPIIT-000001_low_contrast,SYN-DPIIT-000001,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000001_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.390344+00:00
SYN-DPIIT-000001_low_resolution,SYN-DPIIT-000001,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000001_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.436168+00:00
SYN-DPIIT-000002,SYN-DPIIT-000002,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000002.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.587706+00:00
SYN-DPIIT-000002_blur,SYN-DPIIT-000002,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000002_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.665673+00:00
SYN-DPIIT-000002_rotate,SYN-DPIIT-000002,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000002_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.702722+00:00
SYN-DPIIT-000002_low_contrast,SYN-DPIIT-000002,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000002_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.742769+00:00
SYN-DPIIT-000002_low_resolution,SYN-DPIIT-000002,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000002_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.792989+00:00
SYN-DPIIT-000003,SYN-DPIIT-000003,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000003.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:20.949297+00:00
SYN-DPIIT-000003_blur,SYN-DPIIT-000003,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000003_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.022367+00:00
SYN-DPIIT-000003_rotate,SYN-DPIIT-000003,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000003_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.057774+00:00
SYN-DPIIT-000003_low_contrast,SYN-DPIIT-000003,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000003_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.097321+00:00
SYN-DPIIT-000003_low_resolution,SYN-DPIIT-000003,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000003_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.144460+00:00
SYN-DPIIT-000004,SYN-DPIIT-000004,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000004.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.312557+00:00
SYN-DPIIT-000004_blur,SYN-DPIIT-000004,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000004_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.388041+00:00
SYN-DPIIT-000004_rotate,SYN-DPIIT-000004,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000004_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.422225+00:00
SYN-DPIIT-000004_low_contrast,SYN-DPIIT-000004,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000004_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.463085+00:00
SYN-DPIIT-000004_low_resolution,SYN-DPIIT-000004,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000004_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.510513+00:00
SYN-DPIIT-000005,SYN-DPIIT-000005,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000005.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.678960+00:00
SYN-DPIIT-000005_blur,SYN-DPIIT-000005,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000005_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.757320+00:00
SYN-DPIIT-000005_rotate,SYN-DPIIT-000005,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000005_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.790739+00:00
SYN-DPIIT-000005_low_contrast,SYN-DPIIT-000005,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000005_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.835189+00:00
SYN-DPIIT-000005_low_resolution,SYN-DPIIT-000005,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000005_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:21.883430+00:00
SYN-DPIIT-000006,SYN-DPIIT-000006,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000006.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.062495+00:00
SYN-DPIIT-000006_blur,SYN-DPIIT-000006,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000006_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.143084+00:00
SYN-DPIIT-000006_rotate,SYN-DPIIT-000006,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000006_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.182088+00:00
SYN-DPIIT-000006_low_contrast,SYN-DPIIT-000006,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000006_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.225438+00:00
SYN-DPIIT-000006_low_resolution,SYN-DPIIT-000006,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000006_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.272855+00:00
SYN-DPIIT-000007,SYN-DPIIT-000007,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000007.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.424081+00:00
SYN-DPIIT-000007_blur,SYN-DPIIT-000007,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000007_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.496123+00:00
SYN-DPIIT-000007_rotate,SYN-DPIIT-000007,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000007_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.529468+00:00
SYN-DPIIT-000007_low_contrast,SYN-DPIIT-000007,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000007_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.569565+00:00
SYN-DPIIT-000007_low_resolution,SYN-DPIIT-000007,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000007_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.621622+00:00
SYN-DPIIT-000008,SYN-DPIIT-000008,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000008.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.779684+00:00
SYN-DPIIT-000008_blur,SYN-DPIIT-000008,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000008_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.855865+00:00
SYN-DPIIT-000008_rotate,SYN-DPIIT-000008,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000008_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.900393+00:00
SYN-DPIIT-000008_low_contrast,SYN-DPIIT-000008,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000008_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.948422+00:00
SYN-DPIIT-000008_low_resolution,SYN-DPIIT-000008,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000008_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:22.996408+00:00
SYN-DPIIT-000009,SYN-DPIIT-000009,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000009.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.164207+00:00
SYN-DPIIT-000009_blur,SYN-DPIIT-000009,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000009_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.239630+00:00
SYN-DPIIT-000009_rotate,SYN-DPIIT-000009,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000009_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.276987+00:00
SYN-DPIIT-000009_low_contrast,SYN-DPIIT-000009,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000009_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.318274+00:00
SYN-DPIIT-000009_low_resolution,SYN-DPIIT-000009,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000009_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.370826+00:00
SYN-DPIIT-000010,SYN-DPIIT-000010,dpiit,train,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000010.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.526734+00:00
SYN-DPIIT-000010_blur,SYN-DPIIT-000010,dpiit,train,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000010_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.599933+00:00
SYN-DPIIT-000010_rotate,SYN-DPIIT-000010,dpiit,train,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000010_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.636197+00:00
SYN-DPIIT-000010_low_contrast,SYN-DPIIT-000010,dpiit,train,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000010_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.679026+00:00
SYN-DPIIT-000010_low_resolution,SYN-DPIIT-000010,dpiit,train,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000010_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.729224+00:00
SYN-DPIIT-000011,SYN-DPIIT-000011,dpiit,val,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000011.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.882171+00:00
SYN-DPIIT-000011_blur,SYN-DPIIT-000011,dpiit,val,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000011_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.957453+00:00
SYN-DPIIT-000011_rotate,SYN-DPIIT-000011,dpiit,val,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000011_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:23.991192+00:00
SYN-DPIIT-000011_low_contrast,SYN-DPIIT-000011,dpiit,val,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000011_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.032084+00:00
SYN-DPIIT-000011_low_resolution,SYN-DPIIT-000011,dpiit,val,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000011_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.079105+00:00
SYN-DPIIT-000012,SYN-DPIIT-000012,dpiit,val,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000012.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.246985+00:00
SYN-DPIIT-000012_blur,SYN-DPIIT-000012,dpiit,val,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000012_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.326340+00:00
SYN-DPIIT-000012_rotate,SYN-DPIIT-000012,dpiit,val,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000012_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.360501+00:00
